ANO4,TRIMESTRE,AGLOMERADO_NOMBRE,CH04,CH06,NIVEL_ED,PP04B_COD,PP04D_COD,P21,P21_REAL_IMPUTADO
2017,1,Mar del Plata,1,38,4,4903.0,5002.0,-9.0,1348981.297669781
2017,1,Mar del Plata,1,47,4,4502.0,82113.0,-9.0,713451.0773917931
2017,1,Mar del Plata,1,59,6,8600.0,40313.0,-9.0,1661794.3555705147
2017,1,Mar del Plata,2,32,4,4804.0,30333.0,-9.0,816638.4705388251
2017,1,Mar del Plata,1,59,4,5601.0,10332.0,-9.0,1377916.1056440342
2017,1,Mar del Plata,1,31,3,4807.0,5002.0,-9.0,1047344.7684262026
2017,1,Mar del Plata,2,29,3,4807.0,5002.0,-9.0,809345.6969210063
2017,1,Mar del Plata,1,48,4,4503.0,5002.0,-9.0,1521103.92170422
2017,1,Mar del Plata,1,71,7,5601.0,30113.0,-9.0,491317.3602620666
2017,1,Mar del Plata,2,52,2,9700.0,55314.0,-9.0,284820.5926663672
2017,1,Mar del Plata,2,45,6,4807.0,30331.0,-9.0,1639107.2183747408
2017,1,Mar del Plata,2,58,6,8401.0,10202.0,-9.0,2173903.371517879
2017,1,Mar del Plata,2,31,4,9700.0,55314.0,-9.0,289040.4865302921
2017,1,Mar del Plata,1,51,2,4903.0,34323.0,-9.0,1111634.202813699
2017,1,Mar del Plata,1,38,6,8401.0,44322.0,-9.0,1971819.4457651537
2017,1,Mar del Plata,2,61,1,9700.0,55314.0,-9.0,262116.2532171696
2017,1,Mar del Plata,2,18,3,9609.0,57313.0,-9.0,467283.58961939596
2017,1,Mar del Plata,2,25,5,4804.0,30314.0,-9.0,555656.8603166619
2017,1,Mar del Plata,1,46,2,4810.0,33114.0,-9.0,284564.65471531596
2017,1,Mar del Plata,1,49,6,8600.0,6001.0,-9.0,3199733.2367433994
2017,1,Mar del Plata,1,37,6,9200.0,47323.0,-9.0,1757533.8402755295
2017,1,Mar del Plata,2,54,4,5601.0,5002.0,-9.0,1083205.462410568
2017,1,Mar del Plata,1,23,5,5500.0,54333.0,-9.0,1020409.2547039331
2017,1,Mar del Plata,1,42,3,4903.0,34123.0,-9.0,629243.0376264361
2017,1,Mar del Plata,1,64,2,4000.0,72113.0,-9.0,653705.4331732722
2017,1,Mar del Plata,1,52,4,4503.0,31313.0,-9.0,606571.4835132931
2017,1,Mar del Plata,1,37,5,6200.0,81331.0,-9.0,1338757.6390550558
2017,1,Mar del Plata,2,27,3,9700.0,55314.0,-9.0,244394.28051908672
2017,1,Mar del Plata,1,57,5,1300.0,5002.0,-9.0,1108532.7977508064
2017,1,Mar del Plata,2,55,4,1300.0,5002.0,-9.0,885463.0886416237
2017,1,Mar del Plata,1,51,6,4000.0,72113.0,-9.0,825850.9648205405
2017,1,Mar del Plata,2,50,5,6900.0,11332.0,-9.0,1053770.6952483624
2017,1,Mar del Plata,1,32,4,4808.0,20333.0,-9.0,1168230.6541951348
2017,1,Mar del Plata,2,28,4,3200.0,80113.0,-9.0,308884.084465112
2017,1,Mar del Plata,2,35,6,8600.0,40311.0,-9.0,1502629.6571555126
2017,1,Mar del Plata,2,52,6,6400.0,11331.0,-9.0,2473557.154757816
2017,1,Mar del Plata,2,57,6,8401.0,10333.0,-9.0,1506863.7876601657
2017,1,Mar del Plata,1,19,3,4000.0,72314.0,-9.0,512066.8675731535
2017,1,Mar del Plata,1,39,2,4808.0,47313.0,-9.0,848539.6551465349
2017,1,Mar del Plata,2,57,4,4807.0,30113.0,-9.0,479906.80551609694
2017,1,Mar del Plata,1,35,6,4807.0,31323.0,-9.0,644802.250257881
2017,1,Mar del Plata,1,20,3,1001.0,80313.0,-9.0,669197.614024792
2017,1,Mar del Plata,1,19,3,1001.0,56314.0,-9.0,677498.9497971078
2017,1,Mar del Plata,1,27,3,4000.0,72314.0,-9.0,538674.1215952489
2017,1,Mar del Plata,1,38,5,9999.0,5001.0,-9.0,2198202.8718374525
2017,1,Mar del Plata,2,44,3,8600.0,10333.0,-9.0,951661.3450936393
2017,1,Mar del Plata,2,38,6,8700.0,40312.0,-9.0,1134103.3574290746
2017,1,Mar del Plata,1,35,3,9000.0,50111.0,-9.0,285124.6663533371
2017,1,Mar del Plata,2,30,3,4810.0,33114.0,-9.0,202299.22860663163
2017,1,Mar del Plata,1,52,6,9999.0,7001.0,-9.0,2848634.827980808
2017,1,Mar del Plata,2,50,2,8600.0,40112.0,-9.0,721258.3316624223
2017,1,Mar del Plata,1,51,4,4904.0,34123.0,-9.0,727416.3899942088
2017,1,Mar del Plata,2,44,3,4904.0,10112.0,-9.0,674221.421666358
2017,1,Mar del Plata,1,29,4,4000.0,47313.0,-9.0,882226.2009448014
2017,1,Mar del Plata,1,24,5,4000.0,72113.0,-9.0,569040.5401285574
2017,1,Mar del Plata,1,43,1,4000.0,72203.0,-9.0,1207630.0514263788
2017,1,Mar del Plata,1,24,2,4000.0,72313.0,-9.0,728736.4249615833
2017,1,Mar del Plata,1,62,4,4803.0,36313.0,-9.0,1307916.2912722123
2017,1,Mar del Plata,2,31,4,8200.0,10132.0,-9.0,719604.602158887
2017,1,Mar del Plata,1,56,6,3502.0,30201.0,-9.0,1676379.988258895
2017,1,Mar del Plata,1,23,5,4804.0,30203.0,-9.0,1411558.6901210162
2017,1,Mar del Plata,1,49,2,8401.0,72323.0,-9.0,1386277.0942305473
2017,1,Mar del Plata,1,41,3,4000.0,72113.0,-9.0,568069.6744177807
2018,1,Neuquen-Plottier,1,60,6,8401.0,10333.0,-9.0,2362009.407417657
2018,1,Neuquen-Plottier,2,62,6,8600.0,40331.0,-9.0,2173515.0757256863
2018,1,Neuquen-Plottier,1,62,4,4807.0,30333.0,-9.0,1503213.87845974
2018,1,Neuquen-Plottier,2,35,4,4803.0,30314.0,-9.0,782242.3016040928
2018,1,Neuquen-Plottier,1,32,4,2500.0,5001.0,-9.0,2486753.5338048753
2018,1,Neuquen-Plottier,2,59,1,9700.0,55314.0,-9.0,311527.3523534794
2018,1,Neuquen-Plottier,1,46,3,900.0,34323.0,-9.0,2260197.4877165304
2018,1,Neuquen-Plottier,1,67,3,4000.0,72203.0,-9.0,1956721.4180982343
2018,1,Neuquen-Plottier,1,25,4,4803.0,30333.0,-9.0,1276126.9408780008
2018,1,Neuquen-Plottier,1,17,3,4000.0,72314.0,-9.0,608595.741488932
2018,1,Neuquen-Plottier,1,64,6,7100.0,5001.0,-9.0,3327455.9488769467
2018,1,Neuquen-Plottier,1,23,2,900.0,36323.0,-9.0,2020594.572334779
2018,1,Neuquen-Plottier,1,52,2,4803.0,30113.0,-9.0,661987.4832414582
2018,1,Neuquen-Plottier,1,30,3,900.0,82313.0,-9.0,1751406.0126071938
2018,1,Neuquen-Plottier,1,30,4,4502.0,82313.0,-9.0,1055521.6935881295
2018,1,Neuquen-Plottier,1,20,3,4000.0,72314.0,-9.0,620267.0306820696
2018,1,Neuquen-Plottier,1,44,6,6800.0,30132.0,-9.0,1634083.0522900908
2018,1,Neuquen-Plottier,2,38,6,6800.0,5002.0,-9.0,1331453.4385989825
2018,1,Neuquen-Plottier,2,43,3,4803.0,30113.0,-9.0,491940.4734802739
2018,1,Neuquen-Plottier,1,37,2,1800.0,80323.0,-9.0,908000.700138501
2018,1,Neuquen-Plottier,1,35,6,7500.0,5001.0,-9.0,3179377.116597102
2018,1,Neuquen-Plottier,1,35,4,3501.0,72313.0,-9.0,1292372.9328327992
2018,1,Neuquen-Plottier,1,44,4,600.0,40312.0,-9.0,2617133.8698355765
2018,1,Neuquen-Plottier,2,59,2,9503.0,82123.0,-9.0,250155.75253359828
2018,1,Neuquen-Plottier,1,25,3,4903.0,34323.0,-9.0,1140863.5768937545
2018,1,Neuquen-Plottier,1,20,3,4000.0,72313.0,-9.0,859687.7537740815
2018,1,Neuquen-Plottier,1,60,3,1009.0,5002.0,-9.0,1396033.895140119
2018,1,Neuquen-Plottier,1,21,3,4000.0,72313.0,-9.0,865148.5211082639
2018,1,Neuquen-Plottier,2,21,3,8101.0,56314.0,-9.0,602725.3565713878
2018,1,Neuquen-Plottier,1,30,4,4503.0,30313.0,-9.0,1143498.3395119712
2018,1,Neuquen-Plottier,1,35,3,4000.0,72113.0,-9.0,658270.0872576429
2018,1,Neuquen-Plottier,1,25,3,900.0,70323.0,-9.0,2430830.1987623866
2018,1,Neuquen-Plottier,2,27,5,4805.0,30333.0,-9.0,1014918.2926387991
2018,1,Neuquen-Plottier,1,46,3,4000.0,72113.0,-9.0,705753.994099992
2018,1,Neuquen-Plottier,1,24,3,900.0,34323.0,-9.0,1966291.6715215065
2018,1,Neuquen-Plottier,2,38,4,9602.0,57113.0,-9.0,456005.04451718327
2018,1,Neuquen-Plottier,1,21,4,8401.0,48313.0,-9.0,1531765.9011515705
2018,1,Neuquen-Plottier,2,33,4,8401.0,10333.0,-9.0,1316572.9390228789
2018,1,Neuquen-Plottier,1,20,3,4808.0,32314.0,-9.0,1011160.2581972326
2018,1,Neuquen-Plottier,1,59,4,8401.0,3001.0,-9.0,2679834.317906695
2018,1,Neuquen-Plottier,2,34,6,8501.0,41312.0,-9.0,1055488.2274045849
2018,1,Neuquen-Plottier,1,50,4,4000.0,72113.0,-9.0,834681.8812293246
2018,1,Neuquen-Plottier,2,52,4,4808.0,30113.0,-9.0,593149.3909642074
2018,1,Neuquen-Plottier,1,35,4,4805.0,10333.0,-9.0,1487636.4148985464
2018,1,Neuquen-Plottier,1,55,5,6800.0,30132.0,-9.0,1432230.6805092236
2018,1,Neuquen-Plottier,1,38,4,4803.0,36313.0,-9.0,1352333.273909936
2018,1,Neuquen-Plottier,1,31,4,4807.0,72333.0,-9.0,1436102.5379446293
2018,1,Neuquen-Plottier,2,57,2,4803.0,30113.0,-9.0,534741.2396195739
2018,1,Neuquen-Plottier,2,27,6,6900.0,20331.0,-9.0,1407473.9084498638
2018,1,Neuquen-Plottier,1,48,3,7702.0,34323.0,-9.0,1371614.9950577284
2018,1,Neuquen-Plottier,1,20,4,8401.0,48313.0,-9.0,1522097.4835417157
2018,1,Neuquen-Plottier,2,70,1,1009.0,53113.0,-9.0,366074.25846917654
2018,1,Neuquen-Plottier,1,35,4,5601.0,53313.0,-9.0,1104165.5311071186
2018,1,Neuquen-Plottier,2,28,4,8401.0,48313.0,-9.0,1253101.2317309072
2018,1,Neuquen-Plottier,1,33,4,8401.0,48313.0,-9.0,1652690.5770721417
2018,1,Neuquen-Plottier,2,51,4,9602.0,57314.0,-9.0,577868.2947635726
2018,1,Neuquen-Plottier,1,25,4,900.0,90313.0,-9.0,2574752.865877884
2018,1,Neuquen-Plottier,1,34,1,3501.0,72113.0,-9.0,670640.4592365175
2018,1,Mar del Plata,1,30,3,4803.0,30314.0,-9.0,674628.1872115462
2018,1,Mar del Plata,1,35,4,4803.0,30133.0,-9.0,912997.6629939295
2018,1,Mar del Plata,2,29,5,4803.0,30133.0,-9.0,665482.7792391854
2018,1,Mar del Plata,2,55,4,6900.0,20332.0,-9.0,1026022.7026491341
2018,1,Mar del Plata,2,58,4,9601.0,56324.0,-9.0,819565.4811956212
2018,1,Mar del Plata,1,24,5,5500.0,54333.0,-9.0,992913.508521674
2018,1,Mar del Plata,1,55,6,4803.0,30113.0,-9.0,743452.5315559593
2018,1,Mar del Plata,2,52,2,4803.0,30113.0,-9.0,416177.9249972217
2018,1,Mar del Plata,1,55,2,300.0,34323.0,-9.0,1767473.5192256635
2018,1,Mar del Plata,1,21,4,300.0,36323.0,-9.0,1717276.3430006816
2018,1,Mar del Plata,1,23,5,300.0,10333.0,-9.0,1649366.0882836303
2018,1,Mar del Plata,2,66,2,4803.0,30113.0,-9.0,454755.59706061234
2018,1,Mar del Plata,2,35,6,9301.0,40331.0,-9.0,978097.0175457472
2018,1,Mar del Plata,1,44,4,4810.0,33114.0,-9.0,314922.7322299824
2018,1,Mar del Plata,2,55,3,4803.0,30113.0,-9.0,426379.89439155173
2018,1,Mar del Plata,1,60,2,4803.0,30123.0,-9.0,740058.6895360945
2018,1,Mar del Plata,1,20,3,4000.0,72313.0,-9.0,690598.6890959727
2018,1,Mar del Plata,1,30,6,5601.0,53202.0,-9.0,1620775.240068998
2018,1,Mar del Plata,1,43,1,2500.0,72113.0,-9.0,533799.5395933419
2018,1,Mar del Plata,2,42,2,4804.0,31113.0,-9.0,515399.34383108927
2018,1,Mar del Plata,1,55,3,2500.0,5001.0,-9.0,2004002.260251948
2018,1,Mar del Plata,1,61,6,6900.0,5001.0,-9.0,2345971.370284388
2018,1,Mar del Plata,2,28,5,6900.0,20332.0,-9.0,836625.994648877
2018,1,Mar del Plata,1,40,4,1400.0,5002.0,-9.0,838944.4794073619
2018,1,Mar del Plata,1,70,2,4803.0,5002.0,-9.0,1383810.4936006244
2018,1,Mar del Plata,2,45,4,4803.0,5002.0,-9.0,1071540.1507923042
2018,1,Mar del Plata,1,45,4,3001.0,80313.0,-9.0,1264346.3505845123
2018,1,Mar del Plata,1,22,3,4502.0,92313.0,-9.0,857203.167800912
2018,1,Mar del Plata,1,28,2,3800.0,80113.0,-9.0,346673.60055956047
2018,1,Mar del Plata,2,53,6,8600.0,40311.0,-9.0,1628312.614943208
2018,1,Mar del Plata,2,29,5,9609.0,57113.0,-9.0,389538.095746475
2018,1,Mar del Plata,2,29,5,4804.0,30333.0,-9.0,749531.047126253
2018,1,Mar del Plata,2,26,5,5601.0,53314.0,-9.0,526860.9972025218
2018,1,Mar del Plata,1,45,4,4000.0,5002.0,-9.0,1292319.0052454178
2018,1,Mar del Plata,1,20,4,8401.0,49314.0,-9.0,1110246.6936252995
2018,1,Mar del Plata,1,19,4,4000.0,72314.0,-9.0,570928.4713305319
2018,1,Mar del Plata,1,50,4,4000.0,34323.0,-9.0,1173443.2202169448
2018,1,Mar del Plata,1,60,2,4000.0,72313.0,-9.0,885023.9822648595
2018,1,Mar del Plata,2,28,2,9700.0,55314.0,-9.0,236570.27772570678
2018,1,Mar del Plata,1,38,4,1800.0,80132.0,-9.0,808051.2919299429
2018,1,Mar del Plata,2,31,6,8501.0,41313.0,-9.0,829292.9205670309
2018,1,Mar del Plata,2,23,3,1001.0,80313.0,-9.0,516101.9814685323
2018,1,Mar del Plata,1,65,4,4000.0,10333.0,-9.0,1314966.285857821
2018,1,Mar del Plata,1,35,3,1009.0,80323.0,-9.0,801491.4054474229
2018,1,Mar del Plata,2,38,6,4808.0,30314.0,-9.0,748588.5793345957
2018,1,Mar del Plata,1,51,3,8101.0,56313.0,-9.0,1011903.3772051999
2018,1,Mar del Plata,1,71,6,6900.0,5001.0,-9.0,2499320.7935115406
2018,1,Mar del Plata,2,48,6,8501.0,41312.0,-9.0,926482.9159934596
2018,1,Mar del Plata,2,42,6,8501.0,41312.0,-9.0,891944.5141317301
2018,1,Mar del Plata,1,45,4,8600.0,20331.0,-9.0,1758189.2590193194
2018,1,Mar del Plata,2,34,4,1001.0,80313.0,-9.0,638047.0047289964
2018,1,Mar del Plata,1,55,4,4000.0,6001.0,-9.0,2305900.1229962185
2018,1,Mar del Plata,1,69,2,8102.0,58113.0,-9.0,382326.28048421897
2018,1,Mar del Plata,1,70,2,4805.0,5002.0,-9.0,1435315.0244397796
2018,1,Mar del Plata,2,64,2,4805.0,5001.0,-9.0,1635703.9208355015
2018,1,Mar del Plata,1,58,4,1400.0,30113.0,-9.0,404938.2940235054
2018,1,Mar del Plata,2,56,4,1400.0,30113.0,-9.0,312919.9435243569
2018,1,Mar del Plata,1,62,4,4904.0,5002.0,-9.0,1437933.2001876526
2018,1,Mar del Plata,1,41,4,300.0,36323.0,-9.0,1949120.8911994423
2018,1,Mar del Plata,1,27,3,4000.0,34323.0,-9.0,879722.6601065057
2018,1,Mar del Plata,2,21,6,7400.0,58132.0,-9.0,909813.0461921126
2018,1,Mar del Plata,1,41,2,9609.0,56114.0,-9.0,395362.70992299385
2018,1,Mar del Plata,1,27,2,5201.0,36313.0,-9.0,822451.878619091
2018,1,Mar del Plata,2,56,6,6900.0,5001.0,-9.0,1778759.8322952667
2018,1,Mar del Plata,1,27,4,6900.0,10333.0,-9.0,947383.3766404423
2018,1,Mar del Plata,1,28,5,6900.0,10313.0,-9.0,843221.5078481173
2018,1,Mar del Plata,2,36,6,8600.0,40311.0,-9.0,1462140.0952776454
2018,1,Mar del Plata,1,21,4,4502.0,82313.0,-9.0,800945.2087377019
2018,1,Mar del Plata,2,46,3,4803.0,30113.0,-9.0,402760.946264499
2018,1,Mar del Plata,1,26,6,1800.0,80132.0,-9.0,886283.434294218
2018,1,Mar del Plata,1,60,4,4502.0,82113.0,-9.0,749032.0175408575
2018,1,Mar del Plata,1,62,6,7100.0,60114.0,-9.0,1395448.671715254
2018,1,Mar del Plata,1,64,4,300.0,64202.0,-9.0,2809426.769004136
2018,1,Mar del Plata,1,50,2,4000.0,72113.0,-9.0,578455.8041519917
2018,1,Mar del Plata,2,44,6,6900.0,11312.0,-9.0,1102054.0892241844
2018,1,Mar del Plata,1,36,2,3300.0,92313.0,-9.0,1074985.7706984943
2018,1,Mar del Plata,2,56,6,1400.0,82123.0,-9.0,259603.22726009562
2018,1,Mar del Plata,1,28,3,4803.0,30333.0,-9.0,906067.914195088
2018,1,Mar del Plata,1,25,5,7100.0,72331.0,-9.0,1074942.7531015254
2018,1,Mar del Plata,2,27,6,8200.0,35333.0,-9.0,852692.865334572
2018,1,Mar del Plata,1,40,3,8000.0,47313.0,-9.0,860853.0579383159
2018,1,Mar del Plata,2,41,4,1009.0,80323.0,-9.0,751295.2160005908
2018,1,Mar del Plata,1,30,4,8102.0,58113.0,-9.0,346196.5337401898
2018,1,Mar del Plata,1,41,6,7900.0,6001.0,-9.0,2728412.007335247
2018,1,Mar del Plata,2,27,4,8401.0,10333.0,-9.0,1018193.5859718082
2018,1,Mar del Plata,2,48,6,8600.0,40312.0,-9.0,1233652.5512639375
2018,1,Mar del Plata,1,45,4,4904.0,34323.0,-9.0,1135880.4161433813
2018,1,Mar del Plata,2,33,4,1009.0,80113.0,-9.0,351420.40357202827
2018,1,Mar del Plata,1,57,2,4000.0,72113.0,-9.0,604671.7643176074
2018,1,Mar del Plata,1,50,5,4807.0,30133.0,-9.0,905150.0848410618
2018,1,Mar del Plata,1,32,6,8501.0,41312.0,-9.0,1069779.5481634797
2018,1,Mar del Plata,1,29,2,4805.0,80313.0,-9.0,769455.4521050898
2018,1,Mar del Plata,1,37,4,4803.0,30333.0,-9.0,1106058.353833725
2018,1,Mar del Plata,1,58,2,8102.0,58113.0,-9.0,356602.9468046899
2018,1,Mar del Plata,1,33,6,4806.0,30314.0,-9.0,1201932.9770785451
2018,1,Mar del Plata,1,28,6,6900.0,20332.0,-9.0,1307667.9457968844
2018,1,Mar del Plata,1,35,6,5601.0,6001.0,-9.0,2351848.555867392
2018,1,Mar del Plata,1,64,3,4803.0,30113.0,-9.0,576768.8932028846
2018,1,Mar del Plata,1,21,5,9601.0,34314.0,-9.0,732265.8638062135
2018,1,Mar del Plata,1,23,1,300.0,82313.0,-9.0,1075889.5599590386
2018,1,Mar del Plata,2,58,6,8401.0,10333.0,-9.0,1466260.1337382272
2018,1,Mar del Plata,2,39,6,8509.0,41112.0,-9.0,347182.4331576132
2018,1,Mar del Plata,2,23,2,9601.0,56324.0,-9.0,566500.5224238087
2018,1,Mar del Plata,1,68,2,4000.0,72113.0,-9.0,648289.3891844325
2018,1,Mar del Plata,2,66,2,9700.0,55314.0,-9.0,300924.46649533533
2018,1,Mar del Plata,1,56,4,6800.0,30132.0,-9.0,1196810.614273101
2018,1,Mar del Plata,2,30,5,8501.0,41312.0,-9.0,675815.7487639511
2018,1,Mar del Plata,2,29,6,6800.0,30332.0,-9.0,987330.6264053138
2018,1,Mar del Plata,1,31,6,8600.0,40111.0,-9.0,1118937.0232247917
2018,1,Mar del Plata,1,39,6,6800.0,30332.0,-9.0,1344056.8857538328
2018,1,Mar del Plata,1,45,3,9601.0,56123.0,-9.0,676470.2576372833
2018,1,Mar del Plata,2,40,3,9601.0,56114.0,-9.0,311966.9733153274
2018,1,Mar del Plata,1,48,6,6200.0,81332.0,-9.0,1749480.552498109
2018,1,Mar del Plata,1,37,4,4903.0,34123.0,-9.0,679710.2143148514
2018,1,Mar del Plata,2,38,5,4804.0,30333.0,-9.0,793485.4947604698
2018,1,Mar del Plata,1,43,3,4903.0,34123.0,-9.0,612287.5790496219
2018,1,Mar del Plata,2,51,4,4903.0,34123.0,-9.0,581255.4821648026
2018,1,Mar del Plata,1,40,2,2500.0,80113.0,-9.0,493799.3437660765
2018,1,Mar del Plata,1,23,5,6800.0,10333.0,-9.0,910864.3787250435
2018,1,Mar del Plata,2,24,4,8401.0,10333.0,-9.0,999034.6895471392
2018,1,Mar del Plata,1,39,2,5202.0,36313.0,-9.0,1019085.2538023898
2018,1,Mar del Plata,2,39,2,9602.0,57113.0,-9.0,318030.50100073626
2018,1,Mar del Plata,1,50,2,4000.0,72313.0,-9.0,830722.0624893534
2018,1,Mar del Plata,1,54,5,5601.0,53113.0,-9.0,470869.47502023407
2018,1,Mar del Plata,1,24,4,4000.0,72314.0,-9.0,589293.0897682244
2018,1,Mar del Plata,1,21,3,4803.0,30314.0,-9.0,637257.7380689216
2018,1,Mar del Plata,2,73,3,9602.0,57113.0,-9.0,396491.84919860656
2018,1,Mar del Plata,1,50,6,8401.0,49331.0,-9.0,2788904.848584538
2018,1,Mar del Plata,1,22,5,9301.0,51333.0,-9.0,737116.176285055
2018,1,Mar del Plata,1,31,3,4000.0,72313.0,-9.0,740414.5996974928
2018,1,Mar del Plata,2,58,4,4807.0,30113.0,-9.0,466975.3315464317
2018,1,Mar del Plata,1,76,4,6600.0,5001.0,-9.0,3011002.4232423315
2018,1,Mar del Plata,2,60,5,5601.0,5002.0,-9.0,1052494.8961821266
2018,1,Mar del Plata,2,38,3,9700.0,55314.0,-9.0,253353.7653070044
2018,1,Mar del Plata,1,52,2,4000.0,72113.0,-9.0,585827.8877737524
2018,1,Mar del Plata,1,42,4,4805.0,30333.0,-9.0,1184127.0410543077
2018,1,Mar del Plata,1,42,6,8600.0,40312.0,-9.0,1517571.0433404916
2018,1,Mar del Plata,1,27,3,4000.0,72314.0,-9.0,520850.6531744251
2018,1,Mar del Plata,2,43,6,4810.0,30313.0,-9.0,513497.50329099124
2018,1,Mar del Plata,1,73,2,4803.0,30113.0,-9.0,607411.9138734182
2018,1,Mar del Plata,1,48,3,4502.0,82113.0,-9.0,602051.0315749015
2018,1,Mar del Plata,2,63,6,6600.0,5002.0,-9.0,1697955.6578645662
2018,1,Mar del Plata,1,22,4,4000.0,72313.0,-9.0,806479.8709945312
2018,1,Mar del Plata,1,60,4,4807.0,33114.0,-9.0,554317.7586778948
2018,1,Mar del Plata,1,49,4,4000.0,72113.0,-9.0,666278.909256783
2018,1,Mar del Plata,2,50,4,8401.0,10333.0,-9.0,1177819.4844936624
2018,1,Mar del Plata,1,23,5,9503.0,82314.0,-9.0,382730.36855952
2018,1,Mar del Plata,1,39,2,2701.0,80323.0,-9.0,1140375.3956979923
2018,1,Mar del Plata,1,20,3,5202.0,34113.0,-9.0,875799.8796953671
2018,1,Mar del Plata,2,22,6,5601.0,53324.0,-9.0,809398.2198443243
2018,1,Mar del Plata,1,44,4,8401.0,48313.0,-9.0,1423396.142000017
2018,1,Mar del Plata,2,42,3,9700.0,55314.0,-9.0,259852.60858721373
2018,1,Mar del Plata,1,22,4,4000.0,72314.0,-9.0,581877.3998938379
2018,1,Mar del Plata,2,52,4,4803.0,30113.0,-9.0,482408.3906772065
2018,1,Mar del Plata,2,44,5,4807.0,33114.0,-9.0,379250.9291842477
2018,1,Mar del Plata,2,44,6,8401.0,10312.0,-9.0,1008571.108727909
2018,1,Mar del Plata,1,54,4,4804.0,30313.0,-9.0,955281.0032258875
2018,1,Mar del Plata,2,43,6,6900.0,11131.0,-9.0,1302386.4256227291
2018,1,Mar del Plata,1,38,5,1100.0,30333.0,-9.0,1179961.3007469263
2018,1,Mar del Plata,2,32,6,6900.0,10132.0,-9.0,835454.9687334595
2018,1,Mar del Plata,1,47,5,1800.0,80132.0,-9.0,827581.4994127786
2018,1,Mar del Plata,2,48,5,8501.0,41312.0,-9.0,757403.030313932
2018,1,Mar del Plata,2,51,1,9409.0,56314.0,-9.0,494174.85773965763
2018,1,Mar del Plata,2,47,5,8200.0,10333.0,-9.0,807480.1493662077
2018,1,Mar del Plata,1,33,4,4808.0,20333.0,-9.0,1136751.7417862094
2018,1,Mar del Plata,1,35,5,5300.0,30312.0,-9.0,901145.2083703545
2018,1,Mar del Plata,2,46,6,4804.0,30133.0,-9.0,853572.253742696
2018,1,Mar del Plata,2,59,3,9700.0,55314.0,-9.0,289384.9104850062
2018,1,Mar del Plata,2,26,3,9700.0,55314.0,-9.0,234816.28322292242
2018,1,Mar del Plata,2,54,5,4803.0,30133.0,-9.0,779623.7454499746
2018,1,Mar del Plata,1,29,5,1009.0,80323.0,-9.0,860775.1009571442
2018,1,Mar del Plata,2,30,4,8600.0,10333.0,-9.0,971042.9546297399
2018,1,Mar del Plata,2,20,4,4803.0,30314.0,-9.0,571448.8528036062
2018,1,Mar del Plata,2,59,5,4807.0,10333.0,-9.0,946358.6316051434
2018,1,Mar del Plata,2,29,5,4805.0,20333.0,-9.0,881188.8825047989
2018,1,Mar del Plata,2,26,5,4804.0,30333.0,-9.0,735427.4543548848
2018,1,Mar del Plata,1,56,1,4000.0,72313.0,-9.0,750116.1603000689
2018,1,Mar del Plata,2,30,2,8501.0,56314.0,-9.0,623934.8757163459
2018,1,Mar del Plata,2,31,6,9301.0,51312.0,-9.0,416529.96529273374
2018,1,Mar del Plata,1,54,6,8401.0,10333.0,-9.0,1826699.2715364757
2018,1,Mar del Plata,2,39,6,8600.0,40312.0,-9.0,1165315.4274962028
2018,1,Mar del Plata,2,29,6,8200.0,35313.0,-9.0,740759.0382773846
2018,1,Mar del Plata,1,65,6,6900.0,5001.0,-9.0,2406148.4916185047
2019,1,Neuquen-Plottier,1,54,3,4501.0,30132.0,-9.0,1627794.9282116385
2019,1,Neuquen-Plottier,2,51,6,8501.0,41332.0,-9.0,1116990.3498765826
2019,1,Neuquen-Plottier,1,20,3,4000.0,72313.0,-9.0,831242.6941046391
2019,1,Neuquen-Plottier,2,40,4,9302.0,53313.0,-9.0,711348.3177284411
2019,1,Neuquen-Plottier,2,22,4,9301.0,53314.0,-9.0,511388.3338847265
2019,1,Neuquen-Plottier,1,29,2,4000.0,72314.0,-9.0,631607.4949607173
2019,1,Neuquen-Plottier,1,38,4,1800.0,80323.0,-9.0,1024139.2867476811
2019,1,Neuquen-Plottier,2,50,4,5201.0,10333.0,-9.0,1122879.8167330592
2019,1,Neuquen-Plottier,2,32,5,9301.0,20333.0,-9.0,769954.8851616118
2019,1,Neuquen-Plottier,2,30,6,8501.0,41312.0,-9.0,995040.5438241451
2019,1,Neuquen-Plottier,1,63,3,101.0,60203.0,-9.0,1256147.462236624
2019,1,Neuquen-Plottier,1,33,5,8401.0,48313.0,-9.0,1545970.2463792218
2019,1,Neuquen-Plottier,1,24,3,8501.0,72313.0,-9.0,946782.1482668797
2019,1,Neuquen-Plottier,2,61,6,8401.0,10333.0,-9.0,1798717.2791734994
2019,1,Neuquen-Plottier,1,41,2,8000.0,47113.0,-9.0,465460.5910729834
2019,1,Neuquen-Plottier,2,56,3,9700.0,55314.0,-9.0,341765.47237581306
2019,1,Neuquen-Plottier,2,55,6,8600.0,10333.0,-9.0,1620397.7303791894
2019,1,Neuquen-Plottier,2,46,4,8401.0,10333.0,-9.0,1382232.525825249
2019,1,Neuquen-Plottier,1,22,4,900.0,99992.0,-9.0,2416949.0672789873
2019,1,Neuquen-Plottier,1,30,6,900.0,70333.0,-9.0,3563420.978590725
